date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Tue Feb 27 2018,Anonymous,,Current Employee ,"Great Job, Not Career",1,"Great Staff RRSP Contribution Health and Dental Plan
","Lack of Growth Average Compensation Highly Corporate
",,4,3,5,1,3,3,Recommends,Neutral Outlook,Approves of CEO
Mon Feb 26 2018,Anonymous,,Current Employee ,operations,0,"as a part-time worker they really take care of you. benefits are similar to full-timers
","part-timers end up working full-time hours but still maintain that title. paid sick days and vacation would be helpful.
",,4,,,,,,Recommends,Positive Outlook,No Opinion of CEO
Tue Feb 27 2018,Anonymous,,Former Employee ,Finance,0,"Good boss, lots of motivaion
","Lots of work, very busy
Helpfu",,4,,,,,,,,
Wed Feb 14 2018,Anonymous,,Former Employee ,Apple Store Leader Program,1,"If you fit, culture is great, long career, most people don't quit and like their job. Friends and coworkers are the best part
","Retail hours, poor shift choices, 9 hour shifts with unpaid break instead of 8 hour with paid break, not allowed to have life outside of the company as their needs and hours come first (since it's not 9 to 5 this is difficult)
",,4,2,5,3,5,2,,,
Wed Jan 31 2018,Anonymous,,Former Employee ,Amazing,0,"The people. Co-workers and managers always ready to help and support each other. Best managers I have ever worked with!
","I cannot think of any cons.
",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Fri Jan 26 2018,Anonymous,,Former Employee ,Cool retail job,0,"Good pay, benefits, and not sales driven
","A lot of blind corporate trust
Helpfu",,5,4,5,3,5,5,Recommends,Positive Outlook,
Fri Feb 02 2018,Anonymous,N/A,Former Employee ,Was great,0,"great co workers and great wxpericence
","the salary was not as good as antispicated
Helpfu",,4,4,4,4,4,4,,,
Sat Jan 13 2018,N/A,, ,The job apple enthusiasts will love,0,"Everything apple Decent employee discounts Cool uniforms Cool gadgets
","Fast paced Too many customers
",,5,3,3,3,4,1,Recommends,Positive Outlook,No Opinion of CEO
Mon Jan 08 2018, Technical Specialist,"Toronto, ON",Current Employee ,Great experience,0,"Great career opportunities and equality among people. Lucrative benefits and fair wages are also a massive plus.
","Fast paced environment for some people.
",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Mon Feb 26 2018,Anonymous,,Current Employee ,operations,0,"as a part-time worker they really take care of you. benefits are similar to full-timers
","part-timers end up working full-time hours but still maintain that title. paid sick days and vacation would be helpful.
Helpfu",,4,,,,,,Recommends,Positive Outlook,No Opinion of CEO
Wed Feb 14 2018,Anonymous,,Former Employee ,Apple Store Leader Program,1,"If you fit, culture is great, long career, most people don't quit and like their job. Friends and coworkers are the best part
","Retail hours, poor shift choices, 9 hour shifts with unpaid break instead of 8 hour with paid break, not allowed to have life outside of the company as their needs and hours come first (since it's not 9 to 5 this is difficult)
Helpful (1",,4,2,5,3,5,2,,,
Wed Jan 31 2018,Anonymous,,Former Employee ,Amazing,0,"The people. Co-workers and managers always ready to help and support each other. Best managers I have ever worked with!
","I cannot think of any cons.
Advice to Management
Keep doing what you are doing!
Helpfu","Keep doing what you are doing!
Helpfu",5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Sat Jan 13 2018,N/A,, ,The job apple enthusiasts will love,0,"Everything apple
Decent employee discounts
Cool uniforms
Cool gadgets
","Fast paced
Too many customers
Advice to Management
Nothing really. Theyre doing what they can.
Helpfu","Nothing really. Theyre doing what they can.
Helpfu",5,3,3,3,4,1,Recommends,Positive Outlook,No Opinion of CEO
Mon Jan 08 2018, Technical Specialist,"Toronto, ON",Current Employee ,Great experience,0,"Great career opportunities and equality among people. Lucrative benefits and fair wages are also a massive plus.
","Fast paced environment for some people.
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Mon Jan 22 2018,Anonymous,,Current Employee ,Technical Expert,1,"Good benefits, good team, flexible hours
","Micromanaging leaders who don't listen/take feedback/are quick to say no, toxic environment, unequal pay, favoritism, penny pinching on hours and overtime
Advice to Management
Trust that your team can make decisions and have the experience to give valuable feedback. Promote people based in their work ethic, performance, and skill set instead of how well they can 'tell stories' in an interview
Helpful (1","Trust that your team can make decisions and have the experience to give valuable feedback. Promote people based in their work ethic, performance, and skill set instead of how well they can 'tell stories' in an interview
",2,2,3,1,4,1,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Mon Jan 22 2018,Anonymous,,Former Employee ,Store Leader,0,"Compensation and benefits. Travel and opportunity to participate in market-level events and projects. Training and development.
","Workload, expectations impossible to achieve in regular work week. Insufficient staffing levels.
",,4,3,5,4,5,3,Recommends,Positive Outlook,
Thu Feb 08 2018,Anonymous,,Current Employee ,Bad overall that cannot be fixed,2,"Good customers. Good graphic marketing design finding the beauty in life.
","Only want profit. The admin only deny and don’t care. They’re there to oppress you. Their goal is profit and going further up. They’re not even really happy with their lives.
",,1,1,1,1,1,1,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Sun Jan 07 2018, Family Room Specialist,"Toronto, ON",Former Employee ,"Apple Retail, do not be fooled by slightly higher pay than average Retail jobs",4,"- Great employee discounts and day-to-day perks - Lots of opportunity for promotion and growth within the company. (If you're willing to put the work in) - Flexible hours (for part-time employee's) - Higher pay than most other Retail Job's. - Company hires mostly great, smart people.
","- High stress job, employee's should be paid MUCH more for the work they do. - Cult like company values, if you don't LOVE apple, (or pretend too) do not expect to go very far. - In order to climb the ladder and get promoted, an employee MUST act as if the company can do no wrong. - No commission, very little day-to-day incentive to sell products or go the extra mile. - Terrible work life balance. (for full-time employee's) - Tends to be a very NEGATIVE work environment. I would not recommend the job to anybody who has difficulty keeping their cool in high stress situations or with a history of mental health issues. Get used to being disrespected by customers. (like most retail jobs)
",,3,2,5,2,3,4,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Sun Jan 14 2018, Technical Specialist,"Ottawa, ON",Current Employee ,"Retail is retail, this place is great even though its retail",0,#NAME?,"- Scheduling is an issue with any retail job, they try their best to balance your schedule but its hectic when some of your days go from 9 to 6 and the next day is 12 to 9
",,4,4,4,3,5,4,Recommends,Positive Outlook,Approves of CEO
Wed Jan 10 2018,Anonymous,"Montreal, QC",Current Employee ,Great job while in school,0,"Great coworkers, you work with some amazing people. For a retail job, the pay and benefits are well above average
","Work-life balance is not great
",,3,1,4,2,5,3,Recommends,Positive Outlook,Approves of CEO
Fri Jan 05 2018,N/A,"Toronto, ON","Designer in Toronto, ON",Good place to work,0,"Have a high level of passion
","Can have more scope for technology
Helpfu",,4,3,4,4,4,3,,,
Tue Dec 26 2017, Creative,"Toronto, ON",Former Employee ,Great experience overall,0,"Incredibly high standards and tons of learning
","Favouritism by management is a big problem and inconsistent salaries/raises. No commission while congratulating you for making them millions. Terrible schedules and work life balance since they switched to an automated scheduling system. Almost no one technical seems to make it to management.
",,4,1,4,5,2,1,Recommends,Positive Outlook,Approves of CEO
Fri Dec 15 2017,Anonymous,,Former Employee ,so so,0,"Brand of a famous company
","The CEO only cares about earning money.
Helpfu",,3,3,3,3,3,3,,,
Mon Dec 11 2017,N/A,,Technical Specialist ,Technical Specialist,0,#NAME?,#NAME?,,4,4,3,4,5,4,Recommends,Neutral Outlook,No Opinion of CEO
Thu Feb 08 2018,Anonymous,,Current Employee ,Bad overall that cannot be fixed,2,"Good customers. Good graphic marketing design finding the beauty in life.
","Only want profit. The admin only deny and don’t care. They’re there to oppress you. Their goal is profit and going further up. They’re not even really happy with their lives.
Advice to Management
If you only want profits, you don’t deserve any sales.
Helpful (2","If you only want profits, you don’t deserve any sales.
",1,1,1,1,1,1,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Sun Jan 07 2018, Family Room Specialist,"Toronto, ON",Former Employee ,"Apple Retail, do not be fooled by slightly higher pay than average Retail jobs",4,"- Great employee discounts and day-to-day perks 
- Lots of opportunity for promotion and growth within the company. (If you're willing to put the work in)
- Flexible hours (for part-time employee's)
- Higher pay than most other Retail Job's.
- Company hires mostly great, smart people.
","- High stress job, employee's should be paid MUCH more for the work they do.
- Cult like company values, if you don't LOVE apple, (or pretend too) do not expect to go very far. 
- In order to climb the ladder and get promoted, an employee MUST act as if the company can do no wrong. 
- No commission, very little day-to-day incentive to sell products or go the extra mile. 
- Terrible work life balance. (for full-time employee's)
- Tends to be a very NEGATIVE work environment. I would not recommend the job to anybody who has difficulty keeping their cool in high stress situations or with a history of mental health issues. Get used to being disrespected by customers. (like most retail jobs)
Helpful (4",,3,2,5,2,3,4,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Sun Jan 14 2018, Technical Specialist,"Ottawa, ON",Current Employee ,"Retail is retail, this place is great even though its retail",0,#NAME?,"- Scheduling is an issue with any retail job, they try their best to balance your schedule but its hectic when some of your days go from 9 to 6 and the next day is 12 to 9
Helpfu",,4,4,4,3,5,4,Recommends,Positive Outlook,Approves of CEO
Mon Jan 22 2018,Anonymous,,Former Employee ,Store Leader,0,"Compensation and benefits. Travel and opportunity to participate in market-level events and projects. Training and development.
",,,4,3,5,4,5,3,Recommends,Positive Outlook,
Wed Jan 10 2018,Anonymous,"Montreal, QC",Current Employee ,Great job while in school,0,"Great coworkers, you work with some amazing people. For a retail job, the pay and benefits are well above average
","Work-life balance is not great
Advice to Management
Value the employees you have
Helpfu","Value the employees you have
Helpfu",3,1,4,2,5,3,Recommends,Positive Outlook,Approves of CEO
